frameId,x_above,y_above,xa_above,ya_above,xb_above,yb_above,xc_above,yc_above,xd_above,yd_above,x_side,y_side,xa_side,ya_side,xb_side,yb_side,xc_side,yc_side,xd_side,yd_side,height,swimmerId,underwater,video,interpolateData
3567,0,0,0,0,0,0,0,0,0,0,1075,666,976,608,1191,608,1191,727,976,727,215,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3568,0,0,0,0,0,0,0,0,0,0,1074,668,970,611,1199,611,1199,727,970,727,229,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3569,0,0,0,0,0,0,0,0,0,0,1106,679,1008,620,1211,620,1211,727,1008,727,203,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3570,0,0,0,0,0,0,0,0,0,0,1109,663,1008,608,1223,608,1223,715,1008,715,215,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3571,0,0,0,0,0,0,0,0,0,0,1119,670,1008,590,1231,590,1231,725,1008,725,223,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3572,0,0,0,0,0,0,0,0,0,0,1124,656,1010,568,1247,568,1247,723,1010,723,237,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3573,0,0,0,0,0,0,0,0,0,0,1129,645,1009,536,1262,536,1262,724,1009,724,253,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3574,0,0,0,0,0,0,0,0,0,0,1135,637,1017,514,1281,514,1281,724,1017,724,264,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3575,0,0,0,0,0,0,0,0,0,0,1132,632,1018,482,1301,482,1301,724,1018,724,283,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3576,0,0,0,0,0,0,0,0,0,0,1143,622,1018,456,1327,456,1327,723,1018,723,309,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3577,0,0,0,0,0,0,0,0,0,0,1146,615,1021,436,1355,436,1355,721,1021,721,334,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3578,0,0,0,0,0,0,0,0,0,0,1154,611,1020,424,1381,424,1381,718,1020,718,361,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3579,0,0,0,0,0,0,0,0,0,0,1164,609,1024,420,1407,420,1407,716,1024,716,383,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3580,0,0,0,0,0,0,0,0,0,0,1177,610,1030,420,1429,420,1429,719,1030,719,399,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3581,0,0,0,0,0,0,0,0,0,0,1175,617,1040,418,1440,418,1440,719,1040,719,400,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3582,0,0,0,0,0,0,0,0,0,0,1198,610,1048,412,1446,412,1446,723,1048,723,398,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3583,0,0,0,0,0,0,0,0,0,0,1203,615,1052,408,1451,408,1451,727,1052,727,399,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3584,0,0,0,0,0,0,0,0,0,0,1209,616,1052,401,1457,401,1457,725,1052,725,405,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3585,0,0,0,0,0,0,0,0,0,0,1206,613,1052,400,1463,400,1463,733,1052,733,411,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3586,0,0,0,0,0,0,0,0,0,0,1223,605,1069,403,1479,403,1479,733,1069,733,410,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3587,0,0,0,0,0,0,0,0,0,0,1235,609,1073,410,1500,410,1500,739,1073,739,427,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3588,0,0,0,0,0,0,0,0,0,0,1249,613,1074,420,1495,420,1495,737,1074,737,421,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3589,0,0,0,0,0,0,0,0,0,0,1280,619,1075,432,1516,432,1516,741,1075,741,441,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3590,0,0,0,0,0,0,0,0,0,0,1290,632,1074,462,1533,462,1533,745,1074,745,459,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3591,0,0,0,0,0,0,0,0,0,0,1296,645,1077,490,1504,490,1504,748,1077,748,427,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3592,0,0,0,0,0,0,0,0,0,0,1309,656,1087,520,1503,520,1503,756,1087,756,416,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3593,0,0,0,0,0,0,0,0,0,0,1310,677,1090,556,1507,556,1507,760,1090,760,417,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3594,0,0,0,0,0,0,0,0,0,0,1319,687,1077,588,1519,588,1519,754,1077,754,442,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3595,0,0,0,0,0,0,0,0,0,0,1323,701,1110,616,1509,616,1509,757,1110,757,399,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3596,0,0,0,0,0,0,0,0,0,0,1306,709,1120,642,1515,642,1515,769,1120,769,395,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3597,0,0,0,0,0,0,0,0,0,0,1333,703,1132,642,1523,642,1523,771,1132,771,391,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3598,0,0,0,0,0,0,0,0,0,0,1304,715,1121,649,1531,649,1531,774,1121,774,410,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3599,0,0,0,0,0,0,0,0,0,0,1335,713,1137,650,1539,650,1539,768,1137,768,402,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3600,0,0,0,0,0,0,0,0,0,0,1360,713,1152,648,1551,648,1551,770,1152,770,399,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3601,0,0,0,0,0,0,0,0,0,0,1377,718,1161,650,1564,650,1564,779,1161,779,403,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3602,0,0,0,0,0,0,0,0,0,0,1395,718,1162,651,1573,651,1573,787,1162,787,411,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3603,0,0,0,0,0,0,0,0,0,0,1377,726,1152,652,1581,652,1581,793,1152,793,429,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3604,0,0,0,0,0,0,0,0,0,0,1351,730,1107,650,1577,650,1577,785,1107,785,470,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3605,0,0,0,0,0,0,0,0,0,0,1351,727,1108,652,1581,652,1581,777,1108,777,473,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3606,0,0,0,0,0,0,0,0,0,0,1377,720,1186,650,1565,650,1565,780,1186,780,379,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3607,0,0,0,0,0,0,0,0,0,0,1356,721,1116,644,1565,644,1565,782,1116,782,449,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3608,0,0,0,0,0,0,0,0,0,0,1380,719,1179,655,1551,655,1551,784,1179,784,372,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3609,0,0,0,0,0,0,0,0,0,0,1349,745,1187,694,1520,694,1520,786,1187,786,333,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3610,0,0,0,0,0,0,0,0,0,0,1379,717,1194,658,1547,658,1547,793,1194,793,353,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3611,0,0,0,0,0,0,0,0,0,0,1354,740,1200,685,1500,685,1500,791,1200,791,300,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3612,0,0,0,0,0,0,0,0,0,0,1366,738,1223,688,1501,688,1501,791,1223,791,278,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3613,0,0,0,0,0,0,0,0,0,0,1353,735,1211,684,1500,684,1500,767,1211,767,289,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3614,0,0,0,0,0,0,0,0,0,0,1393,720,1210,652,1558,652,1558,767,1210,767,348,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3615,0,0,0,0,0,0,0,0,0,0,1397,719,1222,648,1560,648,1560,767,1222,767,338,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3616,0,0,0,0,0,0,0,0,0,0,1376,734,1187,671,1559,671,1559,767,1187,767,372,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3617,0,0,0,0,0,0,0,0,0,0,1370,737,1170,682,1580,682,1580,768,1170,768,410,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3618,0,0,0,0,0,0,0,0,0,0,1384,740,1199,682,1575,682,1575,781,1199,781,376,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3619,0,0,0,0,0,0,0,0,0,0,1381,737,1195,684,1576,684,1576,781,1195,781,381,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3620,0,0,0,0,0,0,0,0,0,0,1363,732,1211,684,1579,684,1579,768,1211,768,368,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3621,0,0,0,0,0,0,0,0,0,0,1370,731,1156,686,1588,686,1588,769,1156,769,432,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3622,0,0,0,0,0,0,0,0,0,0,1370,731,1156,688,1591,688,1591,771,1156,771,435,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3623,0,0,0,0,0,0,0,0,0,0,1367,734,1197,700,1593,700,1593,768,1197,768,396,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3624,0,0,0,0,0,0,0,0,0,0,1436,728,1289,686,1592,686,1592,767,1289,767,303,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3625,0,0,0,0,0,0,0,0,0,0,1368,728,1172,684,1600,684,1600,756,1172,756,428,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3626,0,0,0,0,0,0,0,0,0,0,1383,727,1176,682,1601,682,1601,755,1176,755,425,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3627,0,0,0,0,0,0,0,0,0,0,1388,727,1177,681,1618,681,1618,759,1177,759,441,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3628,0,0,0,0,0,0,0,0,0,0,1394,726,1182,680,1617,680,1617,754,1182,754,435,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3629,0,0,0,0,0,0,0,0,0,0,1398,727,1184,685,1620,685,1620,761,1184,761,436,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3630,0,0,0,0,0,0,0,0,0,0,1386,727,1188,690,1615,690,1615,755,1188,755,427,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3631,0,0,0,0,0,0,0,0,0,0,1402,725,1188,692,1623,692,1623,755,1188,755,435,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3632,0,0,0,0,0,0,0,0,0,0,1399,727,1186,694,1624,694,1624,755,1186,755,438,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3633,0,0,0,0,0,0,0,0,0,0,1399,726,1183,694,1623,694,1623,754,1183,754,440,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3634,0,0,0,0,0,0,0,0,0,0,1322,729,1196,692,1480,692,1480,754,1196,754,284,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3635,0,0,0,0,0,0,0,0,0,0,1333,727,1208,696,1481,696,1481,752,1208,752,273,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3636,0,0,0,0,0,0,0,0,0,0,1321,726,1192,696,1479,696,1479,752,1192,752,287,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3637,0,0,0,0,0,0,0,0,0,0,1452,720,1279,697,1645,697,1645,750,1279,750,366,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3638,0,0,0,0,0,0,0,0,0,0,1390,725,1188,697,1599,697,1599,750,1188,750,411,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3639,0,0,0,0,0,0,0,0,0,0,1386,723,1185,696,1597,696,1597,750,1185,750,412,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3640,0,0,0,0,0,0,0,0,0,0,1377,722,1180,684,1592,684,1592,751,1180,751,412,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3641,0,0,0,0,0,0,0,0,0,0,1431,720,1264,683,1599,683,1599,747,1264,747,335,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3642,0,0,0,0,0,0,0,0,0,0,1402,717,1262,683,1567,683,1567,745,1262,745,305,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3643,0,0,0,0,0,0,0,0,0,0,1407,715,1258,682,1546,682,1546,746,1258,746,288,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3644,0,0,0,0,0,0,0,0,0,0,1395,712,1251,676,1580,676,1580,746,1251,746,329,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3645,0,0,0,0,0,0,0,0,0,0,1439,709,1259,664,1620,664,1620,747,1259,747,361,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3646,0,0,0,0,0,0,0,0,0,0,1443,706,1259,655,1631,655,1631,747,1259,747,372,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3647,0,0,0,0,0,0,0,0,0,0,1372,704,1247,640,1504,640,1504,746,1247,746,257,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3648,0,0,0,0,0,0,0,0,0,0,1373,696,1251,625,1487,625,1487,735,1251,735,236,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3649,0,0,0,0,0,0,0,0,0,0,1388,685,1289,616,1495,616,1495,733,1289,733,206,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3650,0,0,0,0,0,0,0,0,0,0,1393,677,1288,602,1506,602,1506,731,1288,731,218,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3651,0,0,0,0,0,0,0,0,0,0,1394,671,1288,594,1516,594,1516,731,1288,731,228,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3652,0,0,0,0,0,0,0,0,0,0,1129,691,1030,639,1237,639,1237,728,1030,728,207,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3653,0,0,0,0,0,0,0,0,0,0,1152,704,1051,664,1231,664,1231,727,1051,727,180,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3654,0,0,0,0,0,0,0,0,0,0,1404,657,1292,582,1555,582,1555,723,1292,723,263,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3655,0,0,0,0,0,0,0,0,0,0,1125,691,1021,632,1225,632,1225,726,1021,726,204,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3656,0,0,0,0,0,0,0,0,0,0,1435,625,1284,504,1591,504,1591,713,1284,713,307,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3657,0,0,0,0,0,0,0,0,0,0,1392,582,1286,450,1511,450,1511,712,1286,712,225,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3658,0,0,0,0,0,0,0,0,0,0,1372,577,1284,422,1477,422,1477,713,1284,713,193,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3659,0,0,0,0,0,0,0,0,0,0,1529,583,1430,434,1619,434,1619,703,1430,703,189,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3660,0,0,0,0,0,0,0,0,0,0,1545,576,1432,424,1632,424,1632,704,1432,704,200,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3661,0,0,0,0,0,0,0,0,0,0,1539,588,1418,409,1629,409,1629,707,1418,707,211,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3662,0,0,0,0,0,0,0,0,0,0,1541,574,1416,384,1635,384,1635,711,1416,711,219,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3663,0,0,0,0,0,0,0,0,0,0,1544,600,1411,453,1643,453,1643,719,1411,719,232,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3664,0,0,0,0,0,0,0,0,0,0,1353,588,1223,436,1495,436,1495,717,1223,717,272,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3665,0,0,0,0,0,0,0,0,0,0,1515,669,1398,604,1629,604,1629,735,1398,735,231,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3666,0,0,0,0,0,0,0,0,0,0,1334,611,1173,490,1498,490,1498,711,1173,711,325,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3667,0,0,0,0,0,0,0,0,0,0,1327,616,1192,550,1495,550,1495,715,1192,715,303,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3668,0,0,0,0,0,0,0,0,0,0,1336,628,1194,550,1475,550,1475,709,1194,709,281,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3669,0,0,0,0,0,0,0,0,0,0,1339,646,1183,552,1495,552,1495,708,1183,708,312,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3670,0,0,0,0,0,0,0,0,0,0,1304,663,1135,560,1477,560,1477,743,1135,743,342,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3671,0,0,0,0,0,0,0,0,0,0,1279,666,1132,568,1391,568,1391,744,1132,744,259,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3672,0,0,0,0,0,0,0,0,0,0,1294,671,1188,578,1384,578,1384,747,1188,747,196,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3673,0,0,0,0,0,0,0,0,0,0,1269,672,1120,592,1374,592,1374,747,1120,747,254,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3674,0,0,0,0,0,0,0,0,0,0,1255,675,1110,612,1375,612,1375,743,1110,743,265,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3675,0,0,0,0,0,0,0,0,0,0,1261,676,1111,623,1381,623,1381,745,1111,745,270,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3676,0,0,0,0,0,0,0,0,0,0,1259,673,1106,618,1417,618,1417,733,1106,733,311,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3677,0,0,0,0,0,0,0,0,0,0,1272,672,1113,606,1453,606,1453,736,1113,736,340,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3678,0,0,0,0,0,0,0,0,0,0,1289,679,1112,622,1471,622,1471,746,1112,746,359,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3679,0,0,0,0,0,0,0,0,0,0,1284,678,1109,610,1476,610,1476,745,1109,745,367,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3680,0,0,0,0,0,0,0,0,0,0,1300,673,1087,607,1500,607,1500,746,1087,746,413,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3681,0,0,0,0,0,0,0,0,0,0,990,694,880,632,1101,632,1101,756,880,756,221,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3682,0,0,0,0,0,0,0,0,0,0,978,695,867,629,1099,629,1099,762,867,762,232,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3683,0,0,0,0,0,0,0,0,0,0,1044,681,945,624,1183,624,1183,735,945,735,238,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3684,0,0,0,0,0,0,0,0,0,0,1044,668,917,612,1175,612,1175,713,917,713,258,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3685,0,0,0,0,0,0,0,0,0,0,1083,683,826,600,1349,600,1349,763,826,763,523,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3686,0,0,0,0,0,0,0,0,0,0,1099,682,814,592,1340,592,1340,765,814,765,526,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3687,0,0,0,0,0,0,0,0,0,0,1154,683,952,584,1333,584,1333,771,952,771,381,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3688,0,0,0,0,0,0,0,0,0,0,1135,687,958,578,1315,578,1315,777,958,777,357,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3689,0,0,0,0,0,0,0,0,0,0,1142,690,978,576,1305,576,1305,781,978,781,327,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3690,0,0,0,0,0,0,0,0,0,0,1069,678,834,568,1301,568,1301,785,834,785,467,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3691,0,0,0,0,0,0,0,0,0,0,1064,678,822,568,1295,568,1295,787,822,787,473,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3692,0,0,0,0,0,0,0,0,0,0,1069,682,807,570,1284,570,1284,791,807,791,477,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3693,0,0,0,0,0,0,0,0,0,0,1010,655,792,568,1196,568,1196,789,792,789,404,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3694,0,0,0,0,0,0,0,0,0,0,1004,657,782,568,1191,568,1191,794,782,794,409,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3695,0,0,0,0,0,0,0,0,0,0,1038,658,791,556,1257,556,1257,797,791,797,466,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3696,0,0,0,0,0,0,0,0,0,0,1017,643,796,552,1257,552,1257,774,796,774,461,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3697,0,0,0,0,0,0,0,0,0,0,1054,658,898,544,1214,544,1214,767,898,767,316,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3698,0,0,0,0,0,0,0,0,0,0,1041,654,880,546,1205,546,1205,773,880,773,325,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3699,0,0,0,0,0,0,0,0,0,0,1097,732,992,659,1205,659,1205,789,992,789,213,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3700,0,0,0,0,0,0,0,0,0,0,1055,631,930,572,1215,572,1215,719,930,719,285,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3701,0,0,0,0,0,0,0,0,0,0,1078,615,932,572,1220,572,1220,642,932,642,288,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3702,0,0,0,0,0,0,0,0,0,0,1090,724,988,667,1167,667,1167,782,988,782,179,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3703,0,0,0,0,0,0,0,0,0,0,1037,628,933,560,1147,560,1147,667,933,667,214,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3704,0,0,0,0,0,0,0,0,0,0,1087,712,974,640,1191,640,1191,760,974,760,217,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3705,0,0,0,0,0,0,0,0,0,0,1038,732,953,691,1106,691,1106,761,953,761,153,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3706,0,0,0,0,0,0,0,0,0,0,954,628,886,552,1000,552,1000,695,886,695,114,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3707,0,0,0,0,0,0,0,0,0,0,941,638,854,554,1006,554,1006,699,854,699,152,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3708,0,0,0,0,0,0,0,0,0,0,937,664,804,558,1043,558,1043,735,804,735,239,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3709,0,0,0,0,0,0,0,0,0,0,919,674,757,562,1035,562,1035,742,757,742,278,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3710,0,0,0,0,0,0,0,0,0,0,887,671,714,570,1015,570,1015,737,714,737,301,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3711,0,0,0,0,0,0,0,0,0,0,867,668,712,576,1011,576,1011,734,712,734,299,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3712,0,0,0,0,0,0,0,0,0,0,888,671,706,582,1033,582,1033,734,706,734,327,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3713,0,0,0,0,0,0,0,0,0,0,889,668,692,587,1011,587,1011,735,692,735,319,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3714,0,0,0,0,0,0,0,0,0,0,943,654,860,594,1013,594,1013,716,860,716,153,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3715,0,0,0,0,0,0,0,0,0,0,935,654,864,599,1007,599,1007,715,864,715,143,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3716,0,0,0,0,0,0,0,0,0,0,741,685,658,644,855,644,855,729,658,729,197,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3717,0,0,0,0,0,0,0,0,0,0,924,670,850,611,1022,611,1022,718,850,718,172,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3719,0,0,0,0,0,0,0,0,0,0,901,677,821,621,1029,621,1029,728,821,728,208,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3720,0,0,0,0,0,0,0,0,0,0,890,680,804,624,1001,624,1001,727,804,727,197,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3721,0,0,0,0,0,0,0,0,0,0,881,683,798,627,984,627,984,728,798,728,186,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
3725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
